Child_ID,Exam,Goal,Grade,Title,Type,Format_refrence,Section_name,Subject,Subject_tagged,Learnpath_name,Learnmap_id,Chapter
4126744,8th CBSE,CBSE,8,Friction,learn_chapter,5ec5867a0c88fe5860961943,Learn Science Chapters From 8th CBSE,Science,Science,cbse--8th cbse--science--physics--friction,5ec5867a0c88fe5860961943/CBSE/8th CBSE/Science/Physics/Friction,friction
4126744,8th CBSE,CBSE,8,Light,learn_chapter,5ec5867a0c88fe5860961943,Learn Science Chapters From 8th CBSE,Science,Science,cbse--8th cbse--science--physics--light,5ec5867a0c88fe5860961943/CBSE/8th CBSE/Science/Physics/Light,light
4126744,8th CBSE,CBSE,8,Sound,learn_chapter,5ec5867a0c88fe5860961943,Learn Science Chapters From 8th CBSE,Science,Science,cbse--8th cbse--science--physics--sound,5ec5867a0c88fe5860961943/CBSE/8th CBSE/Science/Physics/Sound,sound
4126744,8th CBSE,CBSE,8,Stars and The Solar System,learn_chapter,5ec5867a0c88fe5860961943,Learn Science Chapters From 8th CBSE,Science,Science,cbse--8th cbse--science--physics--stars and the solar system,5ec5867a0c88fe5860961943/CBSE/8th CBSE/Science/Physics/Stars and The Solar System,stars and the solar system
4126744,8th CBSE,CBSE,8,Some Natural Phenomenon,learn_chapter,5ec5867a0c88fe5860961943,Learn Science Chapters From 8th CBSE,Science,Science,cbse--8th cbse--science--physics--some natural phenomenon,5ec5867a0c88fe5860961943/CBSE/8th CBSE/Science/Physics/Some Natural Phenomenon,some natural phenomenon
4126744,8th CBSE,CBSE,8,Microorganism Friend and Foe,learn_chapter,5ec5867a0c88fe5860961943,Learn Science Chapters From 8th CBSE,Science,Science,cbse--8th cbse--science--biology--microorganism friend and foe,5ec5867a0c88fe5860961943/CBSE/8th CBSE/Science/Biology/Microorganism Friend and Foe,microorganism friend and foe
4126744,8th CBSE,CBSE,8,Material : Metals and Non-Metals,learn_chapter,5ec5867a0c88fe5860961943,Learn Science Chapters From 8th CBSE,Science,Science,cbse--8th cbse--science--chemistry--material : metals and non-metals,5ec5867a0c88fe5860961943/CBSE/8th CBSE/Science/Chemistry/Material : Metals and Non-Metals,material : metals and non-metals
4126744,8th CBSE,CBSE,8,Algebraic Expressions and Identities,learn_chapter,5ec5867a0c88fe5860961943,Learn Mathematics Chapters From 8th CBSE,Mathematics,Mathematics,cbse--8th cbse--mathematics--algebra--algebraic expressions and identities,5ec5867a0c88fe5860961943/CBSE/8th CBSE/Mathematics/Algebra/Algebraic Expressions and Identities,algebraic expressions and identities
4126744,8th CBSE,CBSE,8,Direct and Inverse Proportions,learn_chapter,5ec5867a0c88fe5860961943,Learn Mathematics Chapters From 8th CBSE,Mathematics,Mathematics,cbse--8th cbse--mathematics--algebra--direct and inverse proportions,5ec5867a0c88fe5860961943/CBSE/8th CBSE/Mathematics/Algebra/Direct and Inverse Proportions,direct and inverse proportions
4126744,8th CBSE,CBSE,8,Factorisation,learn_chapter,5ec5867a0c88fe5860961943,Learn Mathematics Chapters From 8th CBSE,Mathematics,Mathematics,cbse--8th cbse--mathematics--algebra--factorisation,5ec5867a0c88fe5860961943/CBSE/8th CBSE/Mathematics/Algebra/Factorisation,factorisation
4126744,8th CBSE,CBSE,8,Linear Equations in One Variable,learn_chapter,5ec5867a0c88fe5860961943,Learn Mathematics Chapters From 8th CBSE,Mathematics,Mathematics,cbse--8th cbse--mathematics--algebra--linear equations in one variable,5ec5867a0c88fe5860961943/CBSE/8th CBSE/Mathematics/Algebra/Linear Equations in One Variable,linear equations in one variable
4126744,8th CBSE,CBSE,8,Squares and Square Roots,learn_chapter,5ec5867a0c88fe5860961943,Learn Mathematics Chapters From 8th CBSE,Mathematics,Mathematics,cbse--8th cbse--mathematics--algebra--squares and square roots,5ec5867a0c88fe5860961943/CBSE/8th CBSE/Mathematics/Algebra/Squares and Square Roots,squares and square roots
