Child_ID,Exam,Goal,Grade,main_learnpath,Title,Format_refrence,Topic_learnpath_name,Concept_count
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--arithmetic--number systems,Irrational Numbers,5ec5867a0c88fe5860961943,cbse--9th cbse--mathematics--arithmetic--number systems--irrational numbers,9
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--geometry--coordinate geometry,Integer and its Representation on Number Line,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--arithmetic--integers--integer and its representation on number line,18
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--geometry--coordinate geometry,Introduction to Coordinate geometry,5ec5867a0c88fe5860961943,cbse--9th cbse--mathematics--geometry--coordinate geometry--introduction to coordinate geometry,2
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--geometry--coordinate geometry,Cartesian System,5ec5867a0c88fe5860961943,cbse--9th cbse--mathematics--geometry--coordinate geometry--cartesian system,18
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--geometry--circles,Circles,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--geometry--perimeter and area--circles,5
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--geometry--constructions,Construction of a Line Parallel to a Given Line,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--geometry--practical geometry--construction of a line parallel to a given line,3
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--geometry--introduction to euclid's geometry,,5ec5867a0c88fe5860961943,,
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--geometry--lines and angles,Intersecting Lines and Non-intersecting Lines,5ec5867a0c88fe5860961943,cbse--9th cbse--mathematics--geometry--lines and angles--intersecting lines and non-intersecting lines,3
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--geometry--lines and angles,Parallel Lines and a Transversal,5ec5867a0c88fe5860961943,cbse--9th cbse--mathematics--geometry--lines and angles--parallel lines and a transversal,12
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--geometry--lines and angles,Pair of lines,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--geometry--lines and angles--pair of lines,17
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--geometry--lines and angles,Triangle and its types,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--geometry--the triangle and its properties--triangle and its types,12
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--geometry--quadrilaterals,Polygons,5ec5867a0c88fe5860961943,cbse--8th cbse--mathematics--geometry--understanding quadrilaterals--polygons,7
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--geometry--quadrilaterals,Some Special Parallelograms,5ec5867a0c88fe5860961943,cbse--8th cbse--mathematics--geometry--understanding quadrilaterals--some special parallelograms,19
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--geometry--quadrilaterals,Parallelograms,5ec5867a0c88fe5860961943,cbse--8th cbse--mathematics--geometry--understanding quadrilaterals--parallelograms,7
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--geometry--triangles,Equilateral and isosceles triangle,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--geometry--the triangle and its properties--equilateral and isosceles triangle,4
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--geometry--triangles,Congruence and congruence of plane figures,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--geometry--congruence of triangles--congruence and congruence of plane figures,5
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--geometry--triangles,Criteria for congruence of triangles,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--geometry--congruence of triangles--criteria for congruence of triangles,7
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--geometry--triangles,Right angled triangles and Pythagoras property,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--geometry--the triangle and its properties--right angled triangles and pythagoras property,6
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--geometry--triangles,Altitude of a triangle,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--geometry--the triangle and its properties--altitude of a triangle,3
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--algebra--linear equations in two variables,Solution of a Linear Equation,5ec5867a0c88fe5860961943,cbse--9th cbse--mathematics--algebra--linear equations in two variables--solution of a linear equation,6
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--algebra--linear equations in two variables,Introduction to Linear Equations in One Variable,5ec5867a0c88fe5860961943,cbse--8th cbse--mathematics--algebra--linear equations in one variable--introduction to linear equations in one variable,10
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--algebra--linear equations in two variables,Basics of an Equation,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--algebra--simple equations--basics of an equation,8
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--algebra--polynomials,Basics of Algebraic Expressions,5ec5867a0c88fe5860961943,cbse--8th cbse--mathematics--algebra--algebraic expressions and identities--basics of algebraic expressions,18
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--algebra--polynomials,Terms of an expression,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--algebra--algebraic expressions--terms of an expression,6
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--algebra--polynomials,"Monomials, Binomials, Trinomials and Polynomials",5ec5867a0c88fe5860961943,"cbse--7th cbse--mathematics--algebra--algebraic expressions--monomials, binomials, trinomials and polynomials",5
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--algebra--polynomials,Polynomials in One Variable,5ec5867a0c88fe5860961943,cbse--9th cbse--mathematics--algebra--polynomials--polynomials in one variable,25
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--algebra--polynomials,Basics of an Equation,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--algebra--simple equations--basics of an equation,8
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--algebra--polynomials,Variables and constants,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--algebra--algebraic expressions--variables and constants,4
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--algebra--polynomials,Addition and subtraction of algebraic expressions,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--algebra--algebraic expressions--addition and subtraction of algebraic expressions,3
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--algebra--polynomials,Introduction to Factorisation,5ec5867a0c88fe5860961943,cbse--8th cbse--mathematics--algebra--factorisation--introduction to factorisation,13
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--geometry--surface areas and volumes,Solid Shapes,5ec5867a0c88fe5860961943,cbse--8th cbse--mathematics--geometry--mensuration--solid shapes,3
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--geometry--surface areas and volumes,Solid Shapes,5ec5867a0c88fe5860961943,cbse--8th cbse--mathematics--geometry--visualising solid shapes--solid shapes,5
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--geometry--surface areas and volumes,Perimeter and Area,5ec5867a0c88fe5860961943,cbse--8th cbse--mathematics--geometry--mensuration--perimeter and area,9
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--statistics and probability--statistics,Organising Data,5ec5867a0c88fe5860961943,cbse--8th cbse--mathematics--statistics--data handling--organising data,3
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--statistics and probability--statistics,Mode,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--statistics--data handling--mode,4
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--statistics and probability--statistics,Arithmetic mean,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--statistics--data handling--arithmetic mean,3
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--statistics and probability--statistics,Grouping Data and Histogram,5ec5867a0c88fe5860961943,cbse--8th cbse--mathematics--statistics--data handling--grouping data and histogram,10
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--statistics and probability--statistics,Basics of Data Handling,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--statistics--data handling--basics of data handling,8
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--statistics and probability--statistics,Median,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--statistics--data handling--median,3
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--statistics and probability--statistics,Basic Graphical Representations,5ec5867a0c88fe5860961943,cbse--8th cbse--mathematics--statistics--introduction to graphs--basic graphical representations,24
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--statistics and probability--statistics,Presentation of Data,5ec5867a0c88fe5860961943,cbse--9th cbse--mathematics--statistics and probability--statistics--presentation of data,10
4126756,10th CBSE,CBSE,10,cbse--10th cbse--science--biology--control and coordination,Hormones other than Sex Hormones,5ec5867a0c88fe5860961943,cbse--8th cbse--science--biology--reaching the age of adolescence--hormones other than sex hormones,9
4126756,10th CBSE,CBSE,10,cbse--10th cbse--science--biology--control and coordination,Adolescence and Puberty,5ec5867a0c88fe5860961943,cbse--8th cbse--science--biology--reaching the age of adolescence--adolescence and puberty,4
4126756,10th CBSE,CBSE,10,cbse--10th cbse--science--biology--control and coordination,Animal Tissues,5ec5867a0c88fe5860961943,cbse--9th cbse--science--biology--tissues--animal tissues,50
4126756,10th CBSE,CBSE,10,cbse--10th cbse--science--biology--control and coordination,Role of Hormones in Completing the Life History of Insects and Frogs,5ec5867a0c88fe5860961943,cbse--8th cbse--science--biology--reaching the age of adolescence--role of hormones in completing the life history of insects and frogs,4
4126756,10th CBSE,CBSE,10,cbse--10th cbse--science--biology--control and coordination,Role of Hormones in Reproductive Functions,5ec5867a0c88fe5860961943,cbse--8th cbse--science--biology--reaching the age of adolescence--role of hormones in reproductive functions,8
4126756,10th CBSE,CBSE,10,cbse--10th cbse--science--biology--control and coordination,Characteristics of Organisms,5ec5867a0c88fe5860961943,cbse--6th cbse--science--biology--the living organisms - characteristics and habitats--characteristics of organisms,35
4126756,10th CBSE,CBSE,10,cbse--10th cbse--science--biology--heredity and evolution,Accumulation of Variation during Reproduction,5ec5867a0c88fe5860961943,cbse--10th cbse--science--biology--heredity and evolution--accumulation of variation during reproduction,2
4126756,10th CBSE,CBSE,10,cbse--10th cbse--science--biology--heredity and evolution,Modes of Reproduction,5ec5867a0c88fe5860961943,cbse--8th cbse--science--biology--reproduction in animals--modes of reproduction,2
4126756,10th CBSE,CBSE,10,cbse--10th cbse--science--biology--heredity and evolution,Modes of Reproduction in Lower Organisms,5ec5867a0c88fe5860961943,cbse--10th cbse--science--biology--how do organisms reproduce?--modes of reproduction in lower organisms,16
4126756,10th CBSE,CBSE,10,cbse--10th cbse--science--biology--heredity and evolution,Introduction to Reproduction in Organisms,5ec5867a0c88fe5860961943,cbse--10th cbse--science--biology--how do organisms reproduce?--introduction to reproduction in organisms,5
4126756,10th CBSE,CBSE,10,cbse--10th cbse--science--biology--heredity and evolution,Sexual Reproduction,5ec5867a0c88fe5860961943,cbse--10th cbse--science--biology--how do organisms reproduce?--sexual reproduction,62
4126756,10th CBSE,CBSE,10,cbse--10th cbse--science--biology--life processes,Respiration,5ec5867a0c88fe5860961943,cbse--7th cbse--science--biology--respiration in organisms--respiration,9
4126756,10th CBSE,CBSE,10,cbse--10th cbse--science--biology--life processes,Breathing in other animals,5ec5867a0c88fe5860961943,cbse--7th cbse--science--biology--respiration in organisms--breathing in other animals,8
4126756,10th CBSE,CBSE,10,cbse--10th cbse--science--biology--life processes,Digestion in Grass Eating Animals,5ec5867a0c88fe5860961943,cbse--7th cbse--science--biology--nutrition in animals--digestion in grass eating animals,6
4126756,10th CBSE,CBSE,10,cbse--10th cbse--science--biology--life processes,Photosynthesis,5ec5867a0c88fe5860961943,cbse--7th cbse--science--biology--nutrition in plant--photosynthesis,5
4126756,10th CBSE,CBSE,10,cbse--10th cbse--science--biology--life processes,Human Respiratory System,5ec5867a0c88fe5860961943,cbse--7th cbse--science--biology--respiration in organisms--human respiratory system,16
4126756,10th CBSE,CBSE,10,cbse--10th cbse--science--biology--life processes,Nutrition,5ec5867a0c88fe5860961943,cbse--10th cbse--science--biology--life processes--nutrition,61
4126756,10th CBSE,CBSE,10,cbse--10th cbse--science--biology--life processes,Breathing,5ec5867a0c88fe5860961943,cbse--7th cbse--science--biology--respiration in organisms--breathing,5
4126756,10th CBSE,CBSE,10,cbse--10th cbse--science--biology--life processes,Animal Tissues,5ec5867a0c88fe5860961943,cbse--9th cbse--science--biology--tissues--animal tissues,50
4126756,10th CBSE,CBSE,10,cbse--10th cbse--science--biology--life processes,Introduction to Nutrition in Animals,5ec5867a0c88fe5860961943,cbse--7th cbse--science--biology--nutrition in animals--introduction to nutrition in animals,1
4126756,10th CBSE,CBSE,10,cbse--10th cbse--science--biology--life processes,Excretory System,5ec5867a0c88fe5860961943,cbse--7th cbse--science--biology--transportation in animals and plants--excretory system,16
4126756,10th CBSE,CBSE,10,cbse--10th cbse--science--biology--life processes,Transport of substances in Plants,5ec5867a0c88fe5860961943,cbse--7th cbse--science--biology--transportation in animals and plants--transport of substances in plants,10
4126756,10th CBSE,CBSE,10,cbse--10th cbse--science--biology--life processes,Introduction to Nutrition,5ec5867a0c88fe5860961943,cbse--7th cbse--science--biology--nutrition in plant--introduction to nutrition,2
4126756,10th CBSE,CBSE,10,cbse--10th cbse--science--biology--life processes,Respiration in Plants,5ec5867a0c88fe5860961943,cbse--7th cbse--science--biology--respiration in organisms--respiration in plants,4
4126756,10th CBSE,CBSE,10,cbse--10th cbse--science--biology--life processes,Digestion in Humans,5ec5867a0c88fe5860961943,cbse--7th cbse--science--biology--nutrition in animals--digestion in humans,45
4126756,10th CBSE,CBSE,10,cbse--10th cbse--science--biology--life processes,Different Modes of Food Intake,5ec5867a0c88fe5860961943,cbse--7th cbse--science--biology--nutrition in animals--different modes of food intake,5
4126756,10th CBSE,CBSE,10,cbse--10th cbse--science--biology--life processes,Mode of Nutrition in Plants,5ec5867a0c88fe5860961943,cbse--7th cbse--science--biology--nutrition in plant--mode of nutrition in plants,11
4126756,10th CBSE,CBSE,10,cbse--10th cbse--science--biology--life processes,Plant Tissues,5ec5867a0c88fe5860961943,cbse--9th cbse--science--biology--tissues--plant tissues,37
4126756,10th CBSE,CBSE,10,cbse--10th cbse--science--biology--life processes,Circulatory System,5ec5867a0c88fe5860961943,cbse--7th cbse--science--biology--transportation in animals and plants--circulatory system,33
4126756,10th CBSE,CBSE,10,cbse--10th cbse--science--biology--our environment,Organisms and Their Surroundings,5ec5867a0c88fe5860961943,cbse--6th cbse--science--biology--the living organisms - characteristics and habitats--organisms and their surroundings,3
